fold_index,accession,job_id,analysis_id,span_aa,wall_seconds,free_mib_before,requirement_mib,peak_allocated_mib,peak_reserved_mib,emitted_pae,served_structure_bytes,served_pae,verdict,at
497,P30518,5413,5414,38,20.3,7043,6357,5388,5504,True,22722,True,ok,2026-09-14T18:29:09
498,P30550,5414,5415,38,20.5,7043,6357,5388,5504,True,24261,True,ok,2026-09-14T18:29:31
499,P30968,5415,5416,38,20.18,7043,6357,5388,5504,True,22722,True,ok,2026-09-14T18:29:52
500,P34982,5416,5417,38,20.13,7043,6357,5388,5504,True,25476,True,ok,2026-09-14T18:30:13
501,P35346,5417,5418,38,20.37,7043,6357,5388,5504,True,20373,True,ok,2026-09-14T18:30:34
502,P47881,5418,5419,38,20.5,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T18:30:55
503,P47884,5419,5420,38,20.32,7043,6357,5388,5504,True,25881,True,ok,2026-09-14T18:31:16
504,P47887,5420,5421,38,20.58,7043,6357,5388,5504,True,24018,True,ok,2026-09-14T18:31:38
505,P47888,5421,5422,38,20.8,7043,6357,5388,5504,True,24180,True,ok,2026-09-14T18:31:59
506,P47890,5422,5423,38,20.66,7043,6357,5388,5504,True,24423,True,ok,2026-09-14T18:32:21
507,P47893,5423,5424,38,20.99,7043,6357,5388,5504,True,24180,True,ok,2026-09-14T18:32:43
508,P49281,5424,5425,38,20.6,7043,6357,5388,5504,True,22884,True,ok,2026-09-14T18:33:04
509,P51572,5425,5426,38,20.35,7043,6357,5388,5504,True,25962,True,ok,2026-09-14T18:33:25
510,P52569,5426,5427,38,20.35,7043,6357,5388,5504,True,24585,True,ok,2026-09-14T18:33:47
511,P58170,5427,5428,38,20.15,7043,6357,5388,5504,True,25881,True,ok,2026-09-14T18:34:08
512,P61073,5428,5429,38,20.26,7043,6357,5388,5504,True,24747,True,ok,2026-09-14T18:34:29
513,Q13948,5429,5430,38,20.33,7043,6357,5388,5504,True,24828,True,ok,2026-09-14T18:34:50
514,Q5BJF2,5430,5431,38,22.12,7043,6357,5388,5504,True,26853,True,ok,2026-09-14T18:35:13
515,Q6NUJ2,5431,5432,38,20.41,7043,6357,5388,5504,True,20454,True,ok,2026-09-14T18:35:34
516,Q7Z3F1,5432,5433,38,20.7,7043,6357,5388,5504,True,22560,True,ok,2026-09-14T18:35:56
517,Q7Z5H5,5433,5434,38,18.41,7043,6357,5388,5504,True,23613,True,ok,2026-09-14T18:36:15
518,Q8NGA1,5434,5435,38,19.77,7043,6357,5388,5504,True,24585,True,ok,2026-09-14T18:36:36
519,Q8NGC8,5435,5436,38,20.02,7043,6357,5388,5504,True,23856,True,ok,2026-09-14T18:36:57
520,Q8NGF3,5436,5437,38,19.18,7043,6357,5388,5504,True,23127,True,ok,2026-09-14T18:37:17
521,Q8NGN2,5437,5438,38,19.79,7043,6357,5388,5504,True,24423,True,ok,2026-09-14T18:37:37
522,Q8NGQ3,5438,5439,38,19.81,7043,6357,5388,5504,True,24909,True,ok,2026-09-14T18:37:58
523,Q8NGQ4,5439,5440,38,19.9,7043,6357,5388,5504,True,24423,True,ok,2026-09-14T18:38:19
524,Q8NGR3,5440,5441,38,20.2,7043,6357,5388,5504,True,25314,True,ok,2026-09-14T18:38:40
525,Q8NGR5,5441,5442,38,20.0,7043,6357,5388,5504,True,24099,True,ok,2026-09-14T18:39:01
526,Q8NGR8,5442,5443,38,20.58,7043,6357,5388,5504,True,24504,True,ok,2026-09-14T18:39:22
527,Q8NGS0,5443,5444,38,20.76,7043,6357,5388,5504,True,24261,True,ok,2026-09-14T18:39:44
528,Q8NGS2,5444,5445,38,20.58,7043,6357,5388,5504,True,23775,True,ok,2026-09-14T18:40:05
529,Q8NGS3,5445,5446,38,19.76,7043,6357,5388,5504,True,23775,True,ok,2026-09-14T18:40:26
530,Q8NGT9,5446,5447,38,20.12,7043,6357,5388,5504,True,25152,True,ok,2026-09-14T18:40:47
531,Q8NGU4,5447,5448,38,19.91,7043,6357,5388,5504,True,22722,True,ok,2026-09-14T18:41:08
532,Q8NH92,5448,5449,38,20.02,7043,6357,5388,5504,True,25557,True,ok,2026-09-14T18:41:28
533,Q8NH93,5449,5450,38,19.88,7043,6357,5388,5504,True,24585,True,ok,2026-09-14T18:41:49
534,Q8NHA8,5450,5451,38,20.06,7043,6357,5388,5504,True,24423,True,ok,2026-09-14T18:42:10
535,Q8TDB8,5451,5452,38,20.36,7043,6357,5388,5504,True,23694,True,ok,2026-09-14T18:42:31
536,Q96AW1,5452,5453,38,20.69,7043,6357,5388,5504,True,25962,True,ok,2026-09-14T18:42:53
537,Q96NT5,5453,5454,38,20.03,7043,6357,5388,5504,True,24666,True,ok,2026-09-14T18:43:14
538,Q96Q80,5454,5455,38,20.14,7043,6357,5388,5504,True,25476,True,ok,2026-09-14T18:43:35
539,Q96R48,5455,5456,38,20.14,7043,6357,5388,5504,True,24990,True,ok,2026-09-14T18:43:56
540,Q96R84,5456,5457,38,20.22,7043,6357,5388,5504,True,23856,True,ok,2026-09-14T18:44:17
541,Q9BUN8,5457,5458,38,20.21,7043,6357,5388,5504,True,25557,True,ok,2026-09-14T18:44:38
542,Q9H237,5458,5459,38,21.6,7043,6357,5388,5504,True,24666,True,ok,2026-09-14T18:45:01
543,Q9NQR9,5459,5460,38,20.44,7043,6357,5388,5504,True,24909,True,ok,2026-09-14T18:45:22
544,Q9NYW3,5460,5461,38,20.51,7043,6357,5388,5504,True,25476,True,ok,2026-09-14T18:45:44
545,Q9P0I2,5461,5462,38,20.06,7043,6357,5388,5504,True,24342,True,ok,2026-09-14T18:46:05
546,Q9P296,5462,5463,38,19.97,7043,6357,5388,5504,True,23046,True,ok,2026-09-14T18:46:26
547,Q9Y5Y3,5463,5464,38,19.84,7043,6357,5388,5504,True,22398,True,ok,2026-09-14T18:46:46
548,A2RUT3,5464,5465,39,19.33,7043,6357,5389,5508,True,24099,True,ok,2026-09-14T18:47:06
549,O00155,5465,5466,39,19.88,7043,6357,5389,5508,True,23775,True,ok,2026-09-14T18:47:27
550,O00398,5466,5467,39,39.22,7043,6357,5389,5508,True,25071,True,ok,2026-09-14T18:48:07
551,P04035,5467,5468,39,19.75,7043,6357,5389,5508,True,24666,True,ok,2026-09-14T18:48:28
552,P13945,5468,5469,39,19.41,7043,6357,5389,5508,True,23532,True,ok,2026-09-14T18:48:48
553,P25024,5469,5470,39,19.95,7043,6357,5389,5508,True,25314,True,ok,2026-09-14T18:49:09
554,P30825,5470,5471,39,21.24,7043,6357,5389,5508,True,23613,True,ok,2026-09-14T18:49:31
555,P32418,5471,5472,39,20.91,7043,6357,5389,5508,True,24423,True,ok,2026-09-14T18:49:53
556,P36956,5472,5473,39,18.15,7043,6357,5389,5508,True,23856,True,ok,2026-09-14T18:50:12
557,P40879,5473,5474,39,18.97,7043,6357,5389,5508,True,25719,True,ok,2026-09-14T18:50:32
558,P50391,5474,5475,39,18.72,7043,6357,5389,5508,True,24504,True,ok,2026-09-14T18:50:52
559,P51679,5475,5476,39,19.67,7043,6357,5389,5508,True,25071,True,ok,2026-09-14T18:51:12
560,Q12908,5476,5477,39,19.55,7043,6357,5389,5508,True,25314,True,ok,2026-09-14T18:51:33
561,Q12912,5477,5478,39,19.43,7043,6357,5389,5508,True,26043,True,ok,2026-09-14T18:51:53
562,Q13183,5478,5479,39,20.29,7043,6357,5389,5508,True,23694,True,ok,2026-09-14T18:52:14
563,Q8NGY2,5479,5480,39,20.13,7043,6357,5389,5508,True,25071,True,ok,2026-09-14T18:52:35
564,Q8NH40,5480,5481,39,19.54,7043,6357,5389,5508,True,24423,True,ok,2026-09-14T18:52:56
565,Q8NH61,5481,5482,39,20.01,7043,6357,5389,5508,True,23937,True,ok,2026-09-14T18:53:17
566,Q969M2,5482,5483,39,19.71,7043,6357,5389,5508,True,24909,True,ok,2026-09-14T18:53:38
567,Q969V1,5483,5484,39,19.58,7043,6357,5389,5508,True,25071,True,ok,2026-09-14T18:53:58
568,Q96A59,5484,5485,39,20.34,7043,6357,5389,5508,True,25314,True,ok,2026-09-14T18:54:20
569,Q99463,5485,5486,39,20.14,7043,6357,5389,5508,True,24180,True,ok,2026-09-14T18:54:41
570,Q9BUM1,5486,5487,39,20.92,7043,6357,5389,5508,True,24909,True,ok,2026-09-14T18:55:03
571,Q9BWQ6,5487,5488,39,19.64,7043,6357,5389,5508,True,23856,True,ok,2026-09-14T18:55:24
572,Q9UHQ4,5488,5489,39,20.19,7043,6357,5389,5508,True,26367,True,ok,2026-09-14T18:55:45
573,Q9Y5N1,5489,5490,39,19.68,7043,6357,5389,5508,True,20616,True,ok,2026-09-14T18:56:05
574,Q9Y6M5,5490,5491,39,19.75,7043,6357,5389,5508,True,24747,True,ok,2026-09-14T18:56:26
575,A6NHA9,5491,5492,40,20.15,7043,6357,5390,5508,True,24666,True,ok,2026-09-14T18:56:47
576,O95470,5492,5493,40,19.88,7043,6357,5390,5508,True,26853,True,ok,2026-09-14T18:57:08
577,P02730,5493,5494,40,20.08,7043,6357,5390,5508,True,26124,True,ok,2026-09-14T18:57:29
578,P0C7N5,5494,5495,40,19.93,7043,6357,5390,5508,True,26772,True,ok,2026-09-14T18:57:50
579,P25106,5495,5496,40,19.9,7043,6357,5390,5508,True,25314,True,ok,2026-09-14T18:58:11
580,P46663,5496,5497,40,19.39,7043,6357,5390,5508,True,25395,True,ok,2026-09-14T18:58:31
581,P48050,5497,5498,40,21.03,7043,6357,5390,5508,True,20778,True,ok,2026-09-14T18:58:53
582,Q13607,5498,5499,40,20.26,7043,6357,5390,5508,True,25071,True,ok,2026-09-14T18:59:14
583,Q5T3F8,5499,5500,40,20.53,7043,6357,5390,5508,True,24423,True,ok,2026-09-14T18:59:36
584,Q6PJW8,5500,5501,40,20.37,7043,6357,5390,5508,True,26772,True,ok,2026-09-14T18:59:57
585,Q6ZPB5,5501,5502,40,21.31,7043,6357,5390,5508,True,24018,True,ok,2026-09-14T19:00:19
586,Q86VZ5,5502,5503,40,20.38,7043,6357,5390,5508,True,24585,True,ok,2026-09-14T19:00:40
587,Q8NG84,5503,5504,40,20.93,7043,6357,5390,5508,True,25233,True,ok,2026-09-14T19:01:02
588,Q92847,5504,5505,40,20.11,7043,6357,5390,5508,True,24828,True,ok,2026-09-14T19:01:23
589,Q969W9,5505,5506,40,19.44,7043,6357,5390,5508,True,23856,True,ok,2026-09-14T19:01:44
590,Q96G23,5506,5507,40,20.19,7043,6357,5390,5508,True,28878,True,ok,2026-09-14T19:02:05
591,Q99500,5507,5508,40,19.85,7043,6357,5390,5508,True,25152,True,ok,2026-09-14T19:02:26
592,Q9H1Y3,5508,5509,40,20.02,7043,6357,5390,5508,True,21588,True,ok,2026-09-14T19:02:47
593,Q9H228,5509,5510,40,20.31,7043,6357,5390,5508,True,24666,True,ok,2026-09-14T19:03:08
594,Q9H341,5510,5511,40,20.92,7043,6357,5390,5508,True,26772,True,ok,2026-09-14T19:03:30
595,A6NGY5,5511,5512,41,20.75,7043,6357,5390,5508,True,26205,True,ok,2026-09-14T19:03:51
596,A6NL26,5512,5513,41,19.86,7043,6357,5390,5508,True,25638,True,ok,2026-09-14T19:04:12
597,A6NMZ5,5513,5514,41,21.28,7043,6357,5390,5508,True,24261,True,ok,2026-09-14T19:04:34
598,O95665,5514,5515,41,19.89,7043,6357,5390,5508,True,25557,True,ok,2026-09-14T19:04:55
599,P0C7N8,5515,5516,41,19.64,7043,6357,5390,5508,True,27420,True,ok,2026-09-14T19:05:15
600,P22001,5516,5517,41,20.19,7043,6357,5390,5508,True,24504,True,ok,2026-09-14T19:05:36
601,P28336,5517,5518,41,20.1,7043,6357,5390,5508,True,24180,True,ok,2026-09-14T19:05:57
602,P32238,5518,5519,41,20.09,7043,6357,5390,5508,True,25881,True,ok,2026-09-14T19:06:18
603,P32247,5519,5520,41,20.41,7043,6357,5390,5508,True,24909,True,ok,2026-09-14T19:06:39
604,P46091,5520,5521,41,20.69,7043,6357,5390,5508,True,28554,True,ok,2026-09-14T19:07:01
605,Q01726,5521,5522,41,20.29,7043,6357,5390,5508,True,23694,True,ok,2026-09-14T19:07:23
606,Q6PI25,5522,5523,41,20.25,7043,6357,5390,5508,True,27663,True,ok,2026-09-14T19:07:44
607,Q7RTM1,5523,5524,41,20.31,7043,6357,5390,5508,True,25557,True,ok,2026-09-14T19:08:05
608,Q8IY34,5524,5525,41,20.1,7043,6357,5390,5508,True,22560,True,ok,2026-09-14T19:08:26
609,Q8NFK1,5525,5526,41,20.38,7043,6357,5390,5508,True,26691,True,ok,2026-09-14T19:08:47
610,Q8NGG1,5526,5527,41,19.82,7043,6357,5390,5508,True,25476,True,ok,2026-09-14T19:09:08
611,Q8NGH3,5527,5528,41,20.02,7043,6357,5390,5508,True,26205,True,ok,2026-09-14T19:09:29
612,Q8NGV6,5528,5529,41,19.8,7043,6357,5390,5508,True,27582,True,ok,2026-09-14T19:09:49
613,Q8NGY0,5529,5530,41,19.62,7043,6357,5390,5508,True,27258,True,ok,2026-09-14T19:10:10
614,Q8NGY3,5530,5531,41,19.55,7043,6357,5390,5508,True,25476,True,ok,2026-09-14T19:10:31
615,Q8TBE1,5531,5532,41,20.1,7043,6357,5390,5508,True,28392,True,ok,2026-09-14T19:10:52
616,Q8TDV0,5532,5533,41,20.2,7043,6357,5390,5508,True,24990,True,ok,2026-09-14T19:11:13
617,Q92887,5533,5534,41,19.83,7043,6357,5390,5508,True,25719,True,ok,2026-09-14T19:11:33
618,Q96L42,5534,5535,41,21.6,7043,6357,5390,5508,True,27177,True,ok,2026-09-14T19:11:56
619,Q9H3S5,5535,5536,41,20.05,7043,6357,5390,5508,True,28473,True,ok,2026-09-14T19:12:17
620,Q9H6R6,5536,5537,41,20.05,7043,6357,5390,5508,True,26610,True,ok,2026-09-14T19:12:38
621,P13637,5537,5538,42,20.32,7043,6357,5391,5508,True,28149,True,ok,2026-09-14T19:12:59
622,P35212,5538,5539,42,20.24,7043,6357,5391,5508,True,28149,True,ok,2026-09-14T19:13:20
623,P37287,5539,5540,42,19.85,7043,6357,5391,5508,True,26772,True,ok,2026-09-14T19:13:41
624,P41597,5540,5541,42,19.86,7043,6357,5391,5508,True,27420,True,ok,2026-09-14T19:14:02
625,P46089,5541,5542,42,19.27,7043,6357,5391,5508,True,22560,True,ok,2026-09-14T19:14:22
626,P49279,5542,5543,42,20.86,7043,6357,5391,5508,True,26367,True,ok,2026-09-14T19:14:44
627,P49286,5543,5544,42,20.29,7043,6357,5391,5508,True,24585,True,ok,2026-09-14T19:15:05
628,P55344,5544,5545,42,20.56,7043,6357,5391,5508,True,28635,True,ok,2026-09-14T19:15:27
629,P57738,5545,5546,42,20.6,7043,6357,5391,5508,True,25962,True,ok,2026-09-14T19:15:49
630,Q14439,5546,5547,42,20.18,7043,6357,5391,5508,True,24909,True,ok,2026-09-14T19:16:10
631,Q15761,5547,5548,42,19.79,7043,6357,5391,5508,True,28230,True,ok,2026-09-14T19:16:31
632,Q2QL34,5548,5549,42,20.33,7043,6357,5391,5508,True,29526,True,ok,2026-09-14T19:16:52
633,Q5R3K3,5549,5550,42,20.15,7043,6357,5391,5508,True,24747,True,ok,2026-09-14T19:17:13
634,Q8N127,5550,5551,42,20.18,7043,6357,5391,5508,True,26367,True,ok,2026-09-14T19:17:34
635,Q8NGA0,5551,5552,42,20.14,7043,6357,5391,5508,True,26448,True,ok,2026-09-14T19:17:55
636,Q8NGI8,5552,5553,42,19.95,7043,6357,5391,5508,True,27096,True,ok,2026-09-14T19:18:16
637,Q8NGI9,5553,5554,42,20.16,7043,6357,5391,5508,True,27339,True,ok,2026-09-14T19:18:37
638,Q8NGZ2,5554,5555,42,20.6,7043,6357,5391,5508,True,26691,True,ok,2026-09-14T19:18:59
639,Q8NH48,5555,5556,42,20.11,7043,6357,5391,5508,True,26448,True,ok,2026-09-14T19:19:20
640,Q8NH89,5556,5557,42,20.01,7043,6357,5391,5508,True,26043,True,ok,2026-09-14T19:19:41
641,Q8NH90,5557,5558,42,20.58,7043,6357,5391,5508,True,25395,True,ok,2026-09-14T19:20:03
642,Q8NHC5,5558,5559,42,21.27,7043,6357,5391,5508,True,26124,True,ok,2026-09-14T19:20:25
643,Q96AG4,5559,5560,42,20.72,7043,6357,5391,5508,True,27825,True,ok,2026-09-14T19:20:47
644,Q96G91,5560,5561,42,20.11,7043,6357,5391,5508,True,26772,True,ok,2026-09-14T19:21:08
645,Q96MC6,5561,5562,42,20.08,7043,6357,5391,5508,True,26691,True,ok,2026-09-14T19:21:29
646,Q9NPB9,5562,5563,42,20.22,7043,6357,5391,5508,True,29040,True,ok,2026-09-14T19:21:50
647,Q9NS75,5563,5564,42,19.74,7043,6357,5391,5508,True,27906,True,ok,2026-09-14T19:22:11
648,Q9NZP5,5564,5565,42,20.05,7043,6357,5391,5508,True,28149,True,ok,2026-09-14T19:22:32
649,Q9Y5Y4,5565,5566,42,20.08,7043,6357,5391,5508,True,26772,True,ok,2026-09-14T19:22:53
650,A0PJK1,5566,5567,43,19.83,7043,6357,5392,5508,True,27177,True,ok,2026-09-14T19:23:13
651,O00421,5567,5568,43,21.27,7043,6357,5392,5508,True,26934,True,ok,2026-09-14T19:23:36
652,P21462,5568,5569,43,20.67,7043,6357,5392,5508,True,26772,True,ok,2026-09-14T19:23:57
653,P21918,5569,5570,43,20.09,7043,6357,5392,5508,True,28473,True,ok,2026-09-14T19:24:18
654,P25089,5570,5571,43,20.54,7043,6357,5392,5508,True,28716,True,ok,2026-09-14T19:24:39
655,P30874,5571,5572,43,20.39,7043,6357,5392,5508,True,27015,True,ok,2026-09-14T19:25:01
656,P32745,5572,5573,43,19.78,7043,6357,5392,5508,True,23856,True,ok,2026-09-14T19:25:21
657,P57103,5573,5574,43,19.96,7043,6357,5392,5508,True,24747,True,ok,2026-09-14T19:25:42
658,Q12809,5574,5575,43,20.05,7043,6357,5392,5508,True,27015,True,ok,2026-09-14T19:26:03
659,Q6GV28,5575,5576,43,19.66,7043,6357,5392,5508,True,28716,True,ok,2026-09-14T19:26:23
660,Q6IFN5,5576,5577,43,19.96,7043,6357,5392,5508,True,28716,True,ok,2026-09-14T19:26:44
661,Q8NEB5,5577,5578,43,19.98,7043,6357,5392,5508,True,27177,True,ok,2026-09-14T19:27:05
662,Q8NGC7,5578,5579,43,20.29,7043,6357,5392,5508,True,28311,True,ok,2026-09-14T19:27:26
663,Q8NGH6,5579,5580,43,20.48,7043,6357,5392,5508,True,27906,True,ok,2026-09-14T19:27:47
664,Q8NGH7,5580,5581,43,20.18,7043,6357,5392,5508,True,27582,True,ok,2026-09-14T19:28:08
665,Q8NGQ1,5581,5582,43,19.97,7043,6357,5392,5508,True,27501,True,ok,2026-09-14T19:28:29
666,Q8NGR1,5582,5583,43,20.95,7043,6357,5392,5508,True,29121,True,ok,2026-09-14T19:28:51
667,Q8NHC6,5583,5584,43,20.2,7043,6357,5392,5508,True,28230,True,ok,2026-09-14T19:29:12
668,Q8TDU9,5584,5585,43,19.95,7043,6357,5392,5508,True,25395,True,ok,2026-09-14T19:29:33
669,Q96CE8,5585,5586,43,20.48,7043,6357,5392,5508,True,28311,True,ok,2026-09-14T19:29:54
670,Q99677,5586,5587,43,19.62,7043,6357,5392,5508,True,27825,True,ok,2026-09-14T19:30:15
671,Q99808,5587,5588,43,20.15,7043,6357,5392,5508,True,25962,True,ok,2026-09-14T19:30:36
672,Q9GZQ4,5588,5589,43,20.28,7043,6357,5392,5508,True,29040,True,ok,2026-09-14T19:30:57
673,Q9GZQ6,5589,5590,43,22.3,7043,6357,5392,5508,True,26367,True,ok,2026-09-14T19:31:20
674,Q9UBM1,5590,5591,43,20.06,7043,6357,5392,5508,True,28311,True,ok,2026-09-14T19:31:48
675,B2RN74,5591,5592,44,20.03,7043,6357,5393,5508,True,28392,True,ok,2026-09-14T19:32:09
676,O75388,5592,5593,44,20.12,7043,6357,5393,5508,True,26124,True,ok,2026-09-14T19:32:30
677,P0C617,5593,5594,44,20.45,7043,6357,5393,5508,True,28473,True,ok,2026-09-14T19:32:51
678,P0C645,5594,5595,44,20.19,7043,6357,5393,5508,True,27339,True,ok,2026-09-14T19:33:12
679,P22459,5595,5596,44,20.04,7043,6357,5393,5508,True,26853,True,ok,2026-09-14T19:33:33
680,P48230,5596,5597,44,20.11,7043,6357,5393,5508,True,29121,True,ok,2026-09-14T19:33:54
681,Q49SQ1,5597,5598,44,19.72,7043,6357,5393,5508,True,30012,True,ok,2026-09-14T19:34:15
682,Q7Z3C6,5598,5599,44,20.35,7043,6357,5393,5508,True,27744,True,ok,2026-09-14T19:34:36
683,Q86VY9,5599,5600,44,19.67,7043,6357,5393,5508,True,30012,True,ok,2026-09-14T19:34:57
684,Q8NG94,5600,5601,44,20.18,7043,6357,5393,5508,True,28311,True,ok,2026-09-14T19:35:18
685,Q8WUX1,5601,5602,44,20.47,7043,6357,5393,5510,True,26529,True,ok,2026-09-14T19:35:39
686,Q96AM1,5602,5603,44,20.22,7043,6357,5393,5508,True,27096,True,ok,2026-09-14T19:36:00
687,Q99705,5603,5604,44,20.11,7043,6357,5393,5508,True,25233,True,ok,2026-09-14T19:36:21
688,Q9BZJ8,5604,5605,44,20.42,7043,6357,5393,5508,True,24585,True,ok,2026-09-14T19:36:43
689,Q9H252,5605,5606,44,20.03,7043,6357,5393,5508,True,27987,True,ok,2026-09-14T19:37:04
690,Q9NS40,5606,5607,44,19.87,7043,6357,5393,5510,True,28230,True,ok,2026-09-14T19:37:24
691,Q9Y2T5,5607,5608,44,19.22,7043,6357,5393,5508,True,28797,True,ok,2026-09-14T19:37:44
692,A6NM03,5608,5609,45,19.55,7043,6357,5393,5508,True,29607,True,ok,2026-09-14T19:38:05
693,A6NMS3,5609,5610,45,20.72,7043,6357,5393,5508,True,30174,True,ok,2026-09-14T19:38:26
694,O43194,5610,5611,45,20.24,7043,6357,5393,5508,True,28635,True,ok,2026-09-14T19:38:48
695,P04839,5611,5612,45,20.27,7043,6357,5393,5508,True,27825,True,ok,2026-09-14T19:39:09
696,P21439,5612,5613,45,20.03,7043,6357,5393,5508,True,29202,True,ok,2026-09-14T19:39:29
697,P35368,5613,5614,45,20.31,7043,6357,5393,5508,True,27420,True,ok,2026-09-14T19:39:51
698,P48146,5614,5615,45,19.87,7043,6357,5393,5508,True,27015,True,ok,2026-09-14T19:40:11
699,P49146,5615,5616,45,19.82,7043,6357,5393,5508,True,27825,True,ok,2026-09-14T19:40:32
700,P50052,5616,5617,45,19.63,7043,6357,5393,5508,True,26853,True,ok,2026-09-14T19:40:52
701,Q2M3M2,5617,5618,45,19.01,7043,6357,5393,5508,True,26934,True,ok,2026-09-14T19:41:12
702,Q5NUL3,5618,5619,45,19.44,7043,6357,5393,5510,True,27987,True,ok,2026-09-14T19:41:32
703,Q5VTY9,5619,5620,45,20.29,7043,6357,5393,5508,True,31632,True,ok,2026-09-14T19:41:53
704,Q8N350,5620,5621,45,19.81,7043,6357,5393,5508,True,26367,True,ok,2026-09-14T19:42:14
705,Q8N5C1,5621,5622,45,19.83,7043,6357,5393,5508,True,27744,True,ok,2026-09-14T19:42:35
706,Q8NGF0,5622,5623,45,20.7,7043,6357,5393,5508,True,27096,True,ok,2026-09-14T19:42:57
707,Q8NGP9,5623,5624,45,19.56,7043,6357,5393,5508,True,28311,True,ok,2026-09-14T19:43:17
708,Q8NGX6,5624,5625,45,19.74,7043,6357,5393,5508,True,30012,True,ok,2026-09-14T19:43:38
709,Q96RD7,5625,5626,45,20.31,7043,6357,5393,5508,True,29202,True,ok,2026-09-14T19:43:59
710,Q99680,5626,5627,45,20.24,7043,6357,5393,5508,True,29202,True,ok,2026-09-14T19:44:20
711,Q9NV12,5627,5628,45,19.97,7043,6357,5393,5508,True,29850,True,ok,2026-09-14T19:44:41
712,Q9UNW8,5628,5629,45,20.31,7043,6357,5393,5508,True,27015,True,ok,2026-09-14T19:45:02
713,Q9UQ05,5629,5630,45,20.07,7043,6357,5393,5508,True,29202,True,ok,2026-09-14T19:45:23
714,O14894,5630,5631,46,19.97,7043,6357,5394,5508,True,30660,True,ok,2026-09-14T19:45:44
715,O43613,5631,5632,46,19.92,7043,6357,5394,5508,True,30660,True,ok,2026-09-14T19:46:05
716,O60478,5632,5633,46,19.98,7043,6357,5394,5508,True,28554,True,ok,2026-09-14T19:46:26
717,O95800,5633,5634,46,19.56,7043,6357,5394,5508,True,27420,True,ok,2026-09-14T19:46:46
718,P21453,5634,5635,46,20.3,7043,6357,5394,5508,True,29526,True,ok,2026-09-14T19:47:07
719,P28222,5635,5636,46,19.49,7043,6357,5394,5508,True,27339,True,ok,2026-09-14T19:47:28
720,P31391,5636,5637,46,21.23,7043,6357,5394,5508,True,24018,True,ok,2026-09-14T19:47:50
721,Q1EHB4,5637,5638,46,20.42,7043,6357,5394,5508,True,28230,True,ok,2026-09-14T19:48:11
722,Q8N5B7,5638,5639,46,20.15,7043,6357,5394,5508,True,30255,True,ok,2026-09-14T19:48:32
723,Q8NGA4,5639,5640,46,20.35,7043,6357,5394,5508,True,27096,True,ok,2026-09-14T19:48:53
724,Q8NGB2,5640,5641,46,20.23,7043,6357,5394,5508,True,30012,True,ok,2026-09-14T19:49:14
725,Q8NH81,5641,5642,46,20.31,7043,6357,5394,5508,True,28473,True,ok,2026-09-14T19:49:35
726,Q8WWX8,5642,5643,46,20.62,7043,6357,5394,5508,True,27744,True,ok,2026-09-14T19:49:57
727,Q969F8,5643,5644,46,19.75,7043,6357,5394,5508,True,24909,True,ok,2026-09-14T19:50:17
728,Q96P65,5644,5645,46,19.89,7043,6357,5394,5508,True,31308,True,ok,2026-09-14T19:50:38
729,Q9H8P0,5645,5646,46,20.28,7043,6357,5394,5508,True,29607,True,ok,2026-09-14T19:50:59
730,P05023,5646,5647,47,20.48,7043,6357,5395,5508,True,32685,True,ok,2026-09-14T19:51:21
731,P08913,5647,5648,47,20.02,7043,6357,5395,5508,True,27582,True,ok,2026-09-14T19:51:42
732,P11836,5648,5649,47,20.82,7043,6357,5395,5508,True,31065,True,ok,2026-09-14T19:52:03
733,P30408,5649,5650,47,20.07,7043,6357,5395,5508,True,30336,True,ok,2026-09-14T19:52:24
734,P32245,5650,5651,47,20.71,7043,6357,5395,5508,True,30093,True,ok,2026-09-14T19:52:46
735,P41143,5651,5652,47,20.03,7043,6357,5395,5508,True,24990,True,ok,2026-09-14T19:53:07
736,P51684,5652,5653,47,19.72,7043,6357,5395,5508,True,30660,True,ok,2026-09-14T19:53:27
737,P61619,5653,5654,47,19.88,7043,6357,5395,5508,True,30336,True,ok,2026-09-14T19:53:48
738,Q8NFN8,5654,5655,47,20.47,7043,6357,5395,5508,True,29364,True,ok,2026-09-14T19:54:09
739,Q969W1,5655,5656,47,19.76,7043,6357,5395,5508,True,31713,True,ok,2026-09-14T19:54:30
740,Q96DS6,5656,5657,47,20.22,7043,6357,5395,5508,True,29364,True,ok,2026-09-14T19:54:51
741,Q9BY21,5657,5658,47,19.98,7043,6357,5395,5508,True,29121,True,ok,2026-09-14T19:55:12
742,Q9H9S3,5658,5659,47,20.05,7043,6357,5395,5508,True,30255,True,ok,2026-09-14T19:55:33
743,Q9HA72,5659,5660,47,20.12,7043,6357,5395,5508,True,30903,True,ok,2026-09-14T19:55:54
744,Q9NRA2,5660,5661,47,19.87,7043,6357,5395,5508,True,29769,True,ok,2026-09-14T19:56:15
745,P18825,5661,5662,48,19.83,7043,6357,5395,5508,True,24342,True,ok,2026-09-14T19:56:35
746,P25025,5662,5663,48,20.34,7043,6357,5395,5508,True,31470,True,ok,2026-09-14T19:56:57
747,P41146,5663,5664,48,20.09,7043,6357,5395,5508,True,30417,True,ok,2026-09-14T19:57:17
